ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Segmentation,Specific_food_categories,preferred_activities,Travel_Preferences,Preferred_cuisines,Climate_preference
461360,Female,Yes,30,Yes,Healthcare,0.0,Average,4.0,D,spicy,cultural,"business,","Chinese,",cold
466900,Female,Yes,46,Yes,Artist,9.0,Average,4.0,C,dishes,cultural,adventure,Fusion,"warm,"
467166,Female,Yes,25,No,Homemaker,8.0,Average,2.0,D,spicy,"shopping,","leisure,",Fusion,"warm,"
460541,Female,Yes,36,Yes,Homemaker,1.0,Average,3.0,D,"food,","diving,","leisure,","Western,","hot,"
466622,Female,No,47,Yes,Entertainment,1.0,Low,1.0,A,"food,",scuba,",","Eastern,",cold
465971,Male,Yes,57,Yes,Artist,0.0,Low,1.0,D,"vegetarian,","hiking,","business,",Middle,"mild,"
466909,Male,Yes,61,Yes,Artist,0.0,Low,2.0,B,dishes,"surfing,","business,",Fusion,"hot,"
462288,Male,Yes,39,Yes,Artist,0.0,Average,2.0,C,"food,","hiking,",adventure,Middle,"warm,"
464627,Male,Yes,37,Yes,Artist,0.0,Low,4.0,A,"vegetarian,","surfing,","business,","Western,","mild,"
460205,Male,Yes,55,Yes,Artist,4.0,Low,2.0,B,"seafood,","hiking,",adventure,"Chinese,","mild,"
460854,Female,No,22,No,Marketing,1.0,Low,2.0,D,dishes,"surfing,",adventure,Middle,cold
463725,Male,Yes,46,Yes,Artist,1.0,Low,2.0,C,"cuisine,",tours,",","Chinese,","mild,"
461694,Male,No,32,Yes,Doctor,0.0,Low,4.0,D,exotic,"shopping,",",","Eastern,","hot,"
465917,Male,No,36,Yes,Artist,13.0,Low,1.0,B,local,tours,adventure,Fusion,"hot,"
463604,Male,No,23,No,Healthcare,2.0,Low,3.0,D,"seafood,",tours,"business,",Fusion,"warm,"
467473,Male,No,18,No,Healthcare,2.0,Low,3.0,D,"cuisine,","shopping,",",","Eastern,","warm,"
465089,Male,Yes,71,No,Executive,0.0,High,4.0,C,"food,",cultural,adventure,"Western,","hot,"
467491,Male,Yes,47,Yes,Artist,1.0,Average,4.0,C,spicy,"surfing,","leisure,",Middle,cold
461418,Male,No,45,Yes,Artist,0.0,Low,4.0,A,"cuisine,",scuba,"leisure,",Fusion,"mild,"
464540,Female,Yes,42,Yes,Engineer,1.0,Average,4.0,A,exotic,"diving,","leisure,",Fusion,"hot,"
462985,Male,Yes,32,Yes,Doctor,9.0,Average,3.0,A,"cuisine,","surfing,",",","Indian,","mild,"
465921,Female,No,25,Yes,Artist,8.0,Low,1.0,B,"food,",tours,"leisure,","Western,","warm,"
459672,Male,Yes,47,No,Artist,3.0,Average,3.0,C,spicy,cultural,adventure,"Indian,","mild,"
465815,Male,Yes,41,No,Doctor,0.0,Average,2.0,A,"cuisine,","diving,","leisure,","Western,",cold
459379,Female,No,19,No,Healthcare,3.0,Low,3.0,D,"vegetarian,",tours,"leisure,","Eastern,","mild,"
458988,Female,No,29,No,Marketing,2.0,Low,3.0,D,spicy,"diving,","leisure,","Western,","mild,"
466583,Female,Yes,38,Yes,Doctor,0.0,Average,2.0,A,dishes,"hiking,","business,",Fusion,"mild,"
467951,Male,No,31,Yes,Entertainment,1.0,Low,3.0,A,"cuisine,",tours,",","Western,","hot,"
461742,Male,Yes,87,Yes,Executive,1.0,High,2.0,C,"seafood,","diving,",adventure,Middle,cold
466321,Male,Yes,41,Yes,Entertainment,2.0,Low,2.0,C,dishes,"shopping,",",","Chinese,",cold
464102,Female,Yes,63,Yes,Artist,7.0,Average,3.0,C,"cuisine,","surfing,","business,","Western,","warm,"
467657,Male,No,23,No,Healthcare,0.0,Low,4.0,D,exotic,"hiking,",adventure,Fusion,cold
467203,Female,Yes,36,Yes,Artist,5.0,Average,2.0,C,local,cultural,"leisure,","Eastern,","hot,"
460329,Male,No,45,Yes,Entertainment,6.0,Low,2.0,A,local,"surfing,","business,","Indian,","hot,"
465926,Male,Yes,26,Yes,Healthcare,6.0,Low,2.0,D,"food,","diving,","leisure,",Fusion,"mild,"
467635,Female,No,41,Yes,Artist,9.0,Low,1.0,B,exotic,"surfing,","leisure,",Middle,"mild,"
461127,Male,No,23,No,Healthcare,1.0,Low,5.0,D,"food,",scuba,adventure,"Indian,","warm,"
462486,Male,Yes,51,Yes,Executive,1.0,Average,5.0,C,"cuisine,",scuba,",","Western,","warm,"
463011,Female,Yes,81,Yes,Homemaker,0.0,High,2.0,B,"vegetarian,","diving,",",",Fusion,"mild,"
464715,Male,Yes,61,No,Marketing,1.0,Average,4.0,D,"vegetarian,",scuba,"business,",Fusion,cold
462725,Male,Yes,77,Yes,Lawyer,0.0,High,2.0,B,"cuisine,","surfing,","leisure,","Indian,","hot,"
465325,Female,Yes,50,Yes,Artist,4.0,Low,2.0,B,"cuisine,","hiking,",",",Fusion,"hot,"
464699,Male,No,29,No,Doctor,1.0,Low,5.0,D,"vegetarian,","shopping,",",","Eastern,","warm,"
465270,Female,Yes,43,Yes,Artist,0.0,Average,4.0,C,"food,",scuba,"business,",Fusion,"hot,"
463189,Female,Yes,69,Yes,Engineer,1.0,Low,1.0,A,local,tours,adventure,"Indian,","mild,"
460162,Female,No,21,No,Healthcare,1.0,Low,4.0,D,exotic,cultural,adventure,"Indian,",cold
466244,Female,No,30,No,Healthcare,3.0,Low,3.0,B,"seafood,","diving,","leisure,","Eastern,","warm,"
466403,Female,Yes,49,No,Engineer,1.0,Average,4.0,A,"seafood,",cultural,"business,","Chinese,","hot,"
459156,Female,Yes,81,Yes,Lawyer,1.0,High,2.0,A,"vegetarian,",scuba,"business,",Middle,cold
463944,Male,No,29,No,Artist,0.0,Low,5.0,A,dishes,scuba,adventure,"Eastern,",cold
466888,Male,Yes,50,Yes,Entertainment,1.0,Low,1.0,A,spicy,"hiking,","leisure,","Western,","hot,"
461430,Male,Yes,57,Yes,Artist,1.0,Average,2.0,C,exotic,cultural,"leisure,","Eastern,","warm,"
464489,Male,Yes,45,Yes,Artist,0.0,Average,3.0,C,"seafood,",cultural,"business,","Western,","hot,"
464738,Female,Yes,66,No,Engineer,0.0,Average,2.0,A,"cuisine,","diving,",",","Western,",cold
459953,Male,Yes,53,Yes,Artist,9.0,Low,2.0,B,"cuisine,","surfing,",adventure,"Eastern,",cold
465318,Male,No,21,No,Doctor,6.0,Low,6.0,C,"food,",tours,"leisure,","Indian,","mild,"
461959,Female,Yes,62,Yes,Artist,0.0,Low,2.0,C,"vegetarian,",cultural,"leisure,","Western,",cold
467237,Male,Yes,82,Yes,Lawyer,0.0,High,2.0,D,exotic,tours,"business,","Indian,","warm,"
461756,Female,Yes,35,Yes,Engineer,0.0,Average,2.0,C,dishes,tours,",","Eastern,",cold
463433,Female,Yes,50,Yes,Doctor,0.0,Low,3.0,C,dishes,"hiking,","business,","Eastern,","mild,"
465724,Male,No,35,Yes,Artist,9.0,Low,2.0,A,"food,",tours,"leisure,","Eastern,","hot,"
466904,Male,Yes,55,Yes,Artist,0.0,Average,2.0,C,"vegetarian,","shopping,",",",Middle,"hot,"
462463,Male,Yes,61,No,Artist,1.0,Average,2.0,C,"food,",tours,adventure,"Western,","hot,"
461515,Male,Yes,26,No,Artist,0.0,Low,2.0,A,local,"shopping,","business,",Fusion,"mild,"
464192,Female,Yes,61,No,Lawyer,0.0,High,3.0,D,"vegetarian,","diving,",",",Middle,"hot,"
467904,Female,No,25,Yes,Artist,13.0,Low,1.0,A,"cuisine,",scuba,"business,",Middle,"hot,"
460921,Male,Yes,45,No,Executive,1.0,High,3.0,C,dishes,"surfing,",",",Middle,"mild,"
464842,Male,No,35,Yes,Artist,0.0,Low,2.0,A,"seafood,",tours,",","Eastern,","mild,"
467733,Male,Yes,62,No,Executive,9.0,High,3.0,B,exotic,"hiking,",adventure,Fusion,"mild,"
460142,Female,Yes,53,Yes,Artist,0.0,Average,3.0,B,"cuisine,",cultural,adventure,Fusion,"warm,"
461504,Female,Yes,49,Yes,Artist,9.0,Low,2.0,B,"food,",scuba,adventure,"Chinese,","hot,"
460174,Female,No,43,Yes,Artist,8.0,Low,4.0,C,"cuisine,",scuba,",","Indian,","warm,"
461965,Male,No,19,No,Healthcare,0.0,Low,6.0,D,dishes,scuba,"leisure,","Indian,","warm,"
463998,Female,No,27,No,Engineer,0.0,Low,3.0,B,dishes,"diving,",",","Chinese,","hot,"
462821,Male,No,18,No,Healthcare,0.0,Low,3.0,D,"cuisine,","shopping,","business,","Chinese,",cold
463787,Female,Yes,43,Yes,Artist,1.0,Low,2.0,C,"food,","surfing,",adventure,"Western,","hot,"
460203,Female,Yes,36,Yes,Entertainment,8.0,Low,1.0,A,exotic,scuba,adventure,Middle,"mild,"
460104,Male,No,53,Yes,Entertainment,1.0,Low,3.0,A,local,cultural,"business,","Chinese,",cold
465434,Female,No,26,Yes,Healthcare,1.0,Low,7.0,B,"seafood,","diving,",",","Chinese,","warm,"
461259,Male,No,59,Yes,Entertainment,0.0,Low,1.0,A,"seafood,","surfing,",adventure,"Chinese,","mild,"
465797,Male,Yes,36,Yes,Artist,1.0,Average,2.0,C,local,"diving,",adventure,"Western,","mild,"
466373,Male,Yes,63,Yes,Executive,1.0,High,1.0,B,local,cultural,"business,","Eastern,","warm,"
464495,Female,No,33,No,Marketing,1.0,Low,9.0,C,"food,","surfing,","leisure,","Western,",cold
462329,Male,Yes,42,No,Executive,2.0,High,4.0,C,local,"shopping,","business,","Chinese,","mild,"
463508,Female,Yes,31,No,Artist,0.0,Low,3.0,A,spicy,"hiking,",adventure,"Western,","hot,"
462062,Male,No,22,No,Healthcare,0.0,Low,3.0,D,dishes,scuba,",",Fusion,"hot,"
466150,Male,Yes,51,Yes,Artist,1.0,Low,2.0,B,spicy,"shopping,","business,",Fusion,"hot,"
466220,Male,No,42,Yes,Doctor,8.0,Low,1.0,B,"cuisine,",scuba,"leisure,",Middle,"hot,"
464648,Male,Yes,28,No,Executive,0.0,High,4.0,A,"seafood,","hiking,",",","Indian,","mild,"
464167,Male,Yes,53,Yes,Executive,4.0,High,3.0,C,local,tours,"leisure,",Middle,"hot,"
465012,Male,Yes,62,No,Executive,0.0,High,4.0,B,"food,",tours,adventure,"Indian,","mild,"
464584,Female,No,27,Yes,Healthcare,9.0,Low,1.0,D,"food,",cultural,adventure,"Chinese,","warm,"
463258,Female,Yes,53,Yes,Artist,1.0,Average,3.0,A,spicy,"hiking,",adventure,"Western,","mild,"
467765,Male,Yes,28,No,Entertainment,9.0,High,4.0,D,local,"diving,","business,",Fusion,cold
463687,Female,No,31,No,Healthcare,0.0,Low,5.0,D,local,"shopping,","leisure,","Chinese,","hot,"
461477,Female,No,31,Yes,Healthcare,0.0,Low,3.0,C,local,"surfing,",adventure,"Chinese,","mild,"
465017,Male,Yes,52,Yes,Executive,1.0,High,4.0,C,dishes,cultural,",","Chinese,","mild,"
462430,Male,Yes,42,Yes,Executive,1.0,High,3.0,C,"vegetarian,",cultural,adventure,Middle,cold
462897,Male,No,33,Yes,Healthcare,3.0,Low,2.0,D,"vegetarian,","surfing,","leisure,","Western,","hot,"
466136,Female,No,19,Yes,Artist,0.0,Low,2.0,A,"food,",scuba,adventure,Fusion,cold
466989,Female,Yes,40,Yes,Artist,9.0,Average,2.0,B,"cuisine,","surfing,",adventure,"Indian,","hot,"
462428,Male,Yes,67,Yes,Entertainment,2.0,Average,3.0,C,"seafood,","surfing,",adventure,Middle,"warm,"
462446,Male,No,22,No,Healthcare,0.0,Low,4.0,D,"seafood,","hiking,",",","Chinese,","mild,"
467254,Female,Yes,45,Yes,Artist,9.0,Low,2.0,B,"cuisine,",scuba,",",Fusion,cold
464077,Female,Yes,60,Yes,Artist,4.0,High,2.0,C,"cuisine,",cultural,adventure,"Chinese,",cold
465808,Male,Yes,41,Yes,Artist,0.0,Average,3.0,D,"seafood,","diving,",adventure,"Chinese,","mild,"
464660,Male,No,29,Yes,Entertainment,0.0,Low,5.0,C,exotic,cultural,"business,","Western,","hot,"
465430,Male,No,28,No,Healthcare,4.0,Low,5.0,C,"seafood,","shopping,",adventure,Middle,"hot,"
460493,Male,No,42,Yes,Entertainment,2.0,Low,1.0,B,exotic,"diving,",adventure,"Western,",cold
459170,Female,No,36,Yes,Artist,0.0,Low,1.0,B,"seafood,",tours,",",Middle,"mild,"
461219,Female,No,28,Yes,Healthcare,8.0,Low,3.0,D,exotic,"diving,",adventure,Fusion,"warm,"
467054,Male,No,23,No,Healthcare,1.0,Low,3.0,D,spicy,"hiking,","business,","Chinese,","mild,"
465107,Male,Yes,81,No,Executive,0.0,Low,1.0,D,local,"shopping,","business,",Middle,"mild,"
459274,Female,Yes,82,Yes,Lawyer,0.0,High,2.0,B,"vegetarian,",cultural,"leisure,","Chinese,","hot,"
459540,Female,Yes,70,Yes,Lawyer,0.0,Low,1.0,B,"seafood,","surfing,",",","Western,","hot,"
467536,Male,Yes,82,No,Executive,1.0,Low,1.0,D,exotic,"diving,","business,",Fusion,cold
461611,Female,Yes,38,Yes,Artist,5.0,Average,2.0,C,local,"diving,",adventure,"Indian,","warm,"
466164,Female,No,43,Yes,Engineer,9.0,Low,1.0,A,"seafood,","diving,","leisure,","Indian,","hot,"
466638,Female,No,42,Yes,Artist,8.0,Low,2.0,B,"cuisine,",tours,adventure,"Eastern,","hot,"
460518,Female,Yes,38,Yes,Engineer,9.0,Average,3.0,C,"vegetarian,",tours,",","Western,","warm,"
464115,Female,No,38,Yes,Engineer,0.0,Low,3.0,D,dishes,"diving,",",","Chinese,","mild,"
460383,Female,No,36,Yes,Engineer,7.0,Low,3.0,D,local,"diving,","leisure,","Western,","mild,"
466943,Male,No,53,Yes,Artist,0.0,Low,1.0,B,"food,",cultural,",","Western,","mild,"
465988,Female,Yes,58,Yes,Homemaker,0.0,High,2.0,B,exotic,"surfing,",",",Middle,"hot,"
462503,Male,Yes,52,Yes,Executive,0.0,High,4.0,C,"food,","surfing,","leisure,",Middle,cold
461215,Female,No,36,Yes,Artist,13.0,Low,1.0,D,"seafood,","diving,","business,","Western,",cold
460608,Male,No,19,No,Healthcare,6.0,Low,8.0,D,"food,","surfing,",adventure,"Eastern,","mild,"
461698,Female,Yes,67,Yes,Artist,0.0,High,2.0,C,"vegetarian,",cultural,"leisure,",Fusion,"mild,"
465911,Female,No,28,Yes,Artist,9.0,Low,1.0,A,"cuisine,","shopping,",",","Indian,","hot,"
462315,Male,Yes,65,Yes,Artist,1.0,Average,3.0,B,"food,",cultural,"business,","Western,","hot,"
461563,Female,Yes,60,Yes,Artist,1.0,High,2.0,C,"vegetarian,","diving,",",",Middle,"mild,"
465007,Male,Yes,74,Yes,Lawyer,1.0,Low,1.0,D,spicy,tours,",",Middle,"warm,"
464777,Female,Yes,52,No,Engineer,8.0,Average,4.0,B,local,"surfing,","business,",Fusion,cold
461480,Female,Yes,63,Yes,Artist,1.0,High,3.0,C,exotic,"hiking,","business,",Middle,"hot,"
460486,Female,No,18,No,Healthcare,12.0,Low,3.0,D,dishes,"hiking,","business,","Eastern,","mild,"
459994,Male,No,25,No,Entertainment,0.0,Low,3.0,A,local,"diving,",",","Chinese,","mild,"
459042,Female,Yes,41,Yes,Engineer,1.0,Average,3.0,C,"vegetarian,","shopping,","leisure,","Chinese,",cold
461280,Male,No,20,No,Healthcare,7.0,Low,4.0,D,"food,",tours,"business,",Middle,"hot,"
463070,Male,Yes,68,No,Entertainment,1.0,Low,1.0,D,exotic,scuba,adventure,Middle,"mild,"
464447,Male,Yes,69,Yes,Artist,0.0,Low,1.0,D,"cuisine,","surfing,",",","Western,","mild,"
459617,Male,No,31,Yes,Entertainment,0.0,Low,5.0,D,dishes,scuba,",","Western,",cold
464714,Female,No,43,Yes,Doctor,1.0,Low,6.0,C,"vegetarian,",scuba,",",Fusion,cold
465160,Male,Yes,62,Yes,Executive,1.0,High,3.0,C,"cuisine,","shopping,","leisure,","Chinese,",cold
460239,Male,Yes,42,Yes,Artist,5.0,Average,2.0,C,exotic,tours,"business,","Eastern,","hot,"
465952,Male,No,25,Yes,Healthcare,8.0,Low,3.0,D,"cuisine,",cultural,"business,","Eastern,",cold
461005,Male,No,23,No,Healthcare,0.0,Low,5.0,D,dishes,"shopping,","leisure,",Middle,cold
465782,Female,No,21,No,Healthcare,5.0,Low,5.0,D,"seafood,","surfing,","business,",Fusion,"mild,"
466886,Female,No,40,No,Marketing,1.0,Low,1.0,D,spicy,scuba,adventure,"Indian,","mild,"
464013,Male,No,27,No,Healthcare,0.0,Low,1.0,D,"food,","shopping,","business,",Fusion,"hot,"
466535,Male,No,26,Yes,Artist,8.0,Low,1.0,D,"vegetarian,",cultural,"business,","Indian,","mild,"
466786,Male,No,32,No,Executive,0.0,Low,2.0,D,dishes,"shopping,","business,","Eastern,","warm,"
460314,Female,No,39,No,Healthcare,4.0,Low,3.0,D,exotic,"surfing,","business,","Eastern,","mild,"
461088,Male,Yes,49,Yes,Artist,9.0,Low,1.0,B,exotic,"surfing,",",","Chinese,","warm,"
464653,Female,Yes,59,No,Artist,3.0,Average,4.0,A,dishes,"hiking,","leisure,","Chinese,",cold
463358,Female,Yes,62,Yes,Doctor,4.0,Average,3.0,B,"food,","surfing,","leisure,","Indian,","hot,"
466970,Female,Yes,36,Yes,Homemaker,9.0,Low,2.0,A,"vegetarian,",scuba,",","Chinese,",cold
461491,Female,Yes,70,Yes,Artist,8.0,Average,2.0,C,"food,","shopping,","leisure,","Indian,","warm,"
464344,Female,Yes,58,Yes,Artist,1.0,Low,1.0,B,"vegetarian,",cultural,",",Fusion,"hot,"
463655,Male,Yes,39,Yes,Artist,13.0,Low,2.0,B,"vegetarian,","shopping,","business,",Middle,"mild,"
463427,Female,Yes,29,Yes,Engineer,1.0,Low,2.0,D,"seafood,","shopping,",",","Eastern,","mild,"
463016,Male,Yes,58,Yes,Artist,1.0,Low,2.0,B,"food,",cultural,adventure,"Eastern,","hot,"
464099,Female,Yes,43,Yes,Artist,5.0,Average,2.0,A,dishes,tours,"leisure,","Indian,","hot,"
461446,Female,Yes,66,Yes,Lawyer,1.0,High,2.0,C,dishes,"surfing,","leisure,",Fusion,"hot,"
460241,Male,Yes,40,Yes,Artist,8.0,Average,2.0,C,"vegetarian,","hiking,",adventure,"Chinese,","warm,"
465567,Male,Yes,35,Yes,Entertainment,1.0,Low,2.0,A,"seafood,",cultural,"leisure,",Fusion,cold
460536,Male,No,33,No,Engineer,2.0,Low,4.0,D,"seafood,","hiking,",",",Fusion,"hot,"
464366,Male,Yes,55,Yes,Entertainment,2.0,Average,2.0,C,dishes,"hiking,",",","Eastern,","hot,"
459339,Male,Yes,28,Yes,Healthcare,8.0,High,2.0,A,"vegetarian,","diving,",",","Eastern,","mild,"
467466,Female,No,19,No,Doctor,6.0,Low,2.0,A,spicy,cultural,",",Middle,"warm,"
465340,Female,No,28,Yes,Artist,3.0,Low,4.0,D,dishes,cultural,adventure,"Indian,","hot,"
460319,Female,Yes,40,No,Doctor,2.0,Average,2.0,D,"seafood,","diving,","business,",Middle,cold
466542,Female,Yes,73,Yes,Lawyer,1.0,High,2.0,B,local,tours,adventure,"Indian,","mild,"
459482,Male,Yes,66,No,Marketing,1.0,Low,4.0,D,"seafood,","hiking,",adventure,Middle,"mild,"
467838,Male,Yes,60,Yes,Artist,1.0,Average,2.0,C,local,tours,"leisure,","Indian,","mild,"
465784,Female,No,19,No,Healthcare,0.0,Low,4.0,D,dishes,tours,"leisure,","Indian,","warm,"
464301,Female,Yes,51,Yes,Doctor,0.0,Average,3.0,B,exotic,scuba,",","Chinese,","hot,"
462885,Male,Yes,28,No,Executive,1.0,High,3.0,D,"food,",cultural,"leisure,","Western,",cold
466831,Male,Yes,85,Yes,Artist,1.0,Low,1.0,A,"seafood,","shopping,","business,",Middle,"mild,"
466114,Male,Yes,52,Yes,Entertainment,1.0,Average,5.0,C,spicy,scuba,"business,","Chinese,",cold
463313,Female,Yes,55,Yes,Engineer,1.0,Low,1.0,A,local,"shopping,","business,","Western,",cold
461237,Male,No,30,Yes,Doctor,0.0,Low,5.0,A,local,"hiking,",adventure,"Indian,","mild,"
463184,Female,Yes,60,Yes,Artist,1.0,Average,2.0,C,exotic,"diving,",adventure,Middle,cold
467591,Female,Yes,41,Yes,Artist,1.0,High,5.0,B,spicy,"diving,",adventure,"Eastern,","warm,"
462350,Male,Yes,35,Yes,Artist,1.0,Average,2.0,C,exotic,"shopping,",adventure,"Chinese,","hot,"
466564,Female,No,23,No,Marketing,0.0,Low,4.0,D,"vegetarian,",scuba,adventure,Middle,"warm,"
465221,Male,Yes,88,Yes,Artist,0.0,High,2.0,C,local,"hiking,","leisure,","Indian,","warm,"
464157,Male,Yes,88,Yes,Marketing,0.0,High,2.0,C,"seafood,",scuba,adventure,"Western,",cold
460725,Male,Yes,41,Yes,Artist,0.0,High,2.0,B,local,"shopping,",adventure,"Chinese,","warm,"
462294,Male,Yes,30,No,Healthcare,1.0,Average,4.0,D,dishes,"surfing,","business,","Western,","mild,"
462336,Male,Yes,46,No,Artist,1.0,Low,4.0,B,"food,",cultural,adventure,"Indian,",cold
464137,Female,Yes,74,No,Artist,5.0,High,2.0,C,dishes,tours,"leisure,","Eastern,","hot,"
467229,Female,No,29,Yes,Healthcare,0.0,Low,4.0,C,exotic,"hiking,",",","Eastern,","mild,"
459524,Female,No,35,Yes,Artist,1.0,Low,1.0,C,exotic,"surfing,","leisure,","Chinese,","mild,"
461655,Female,Yes,35,Yes,Homemaker,9.0,Average,2.0,A,"seafood,","diving,","leisure,","Western,","mild,"
463145,Female,No,38,Yes,Homemaker,0.0,Low,4.0,B,local,cultural,"leisure,","Indian,",cold
467577,Female,Yes,48,Yes,Artist,1.0,Average,7.0,C,exotic,scuba,adventure,"Eastern,","warm,"
467836,Male,Yes,63,No,Executive,1.0,High,3.0,C,"vegetarian,",scuba,",","Chinese,","mild,"
463018,Female,No,40,Yes,Homemaker,9.0,Low,1.0,D,"cuisine,",scuba,"leisure,","Indian,","warm,"
467272,Male,Yes,76,Yes,Lawyer,8.0,High,2.0,A,dishes,"diving,",",","Western,","hot,"
467181,Female,Yes,50,Yes,Artist,9.0,Low,2.0,B,"food,",tours,"leisure,","Indian,",cold
460939,Female,Yes,87,Yes,Lawyer,0.0,Low,2.0,B,"vegetarian,",cultural,",",Fusion,"warm,"
465440,Male,Yes,62,No,Engineer,1.0,Low,5.0,D,exotic,"surfing,",",",Fusion,cold
466190,Male,Yes,53,Yes,Executive,0.0,Low,2.0,C,"seafood,",scuba,"leisure,","Eastern,","warm,"
465570,Male,Yes,46,Yes,Artist,1.0,Average,4.0,C,spicy,"surfing,","business,",Fusion,"hot,"
463075,Male,Yes,52,Yes,Artist,0.0,Low,4.0,C,exotic,tours,adventure,Fusion,cold
460932,Female,No,32,Yes,Doctor,8.0,Low,1.0,D,"cuisine,",scuba,",","Chinese,","warm,"
459139,Female,Yes,53,Yes,Artist,1.0,Average,2.0,C,spicy,"hiking,","leisure,","Indian,","hot,"
460277,Female,No,20,No,Entertainment,1.0,Low,5.0,B,local,cultural,adventure,"Western,","mild,"
460244,Female,No,51,Yes,Doctor,0.0,Low,3.0,B,"cuisine,","shopping,","business,","Eastern,",cold
465265,Female,Yes,56,Yes,Artist,2.0,Average,2.0,B,"cuisine,","hiking,","business,","Eastern,","hot,"
462207,Male,No,26,No,Doctor,0.0,Low,6.0,D,"seafood,","shopping,","leisure,",Fusion,"mild,"
466327,Male,Yes,31,Yes,Entertainment,5.0,Average,3.0,A,spicy,"shopping,","business,","Indian,","mild,"
465330,Male,No,28,Yes,Engineer,0.0,Low,3.0,C,exotic,cultural,"leisure,","Eastern,","mild,"
464675,Female,Yes,41,No,Doctor,0.0,Average,9.0,D,"cuisine,","shopping,",adventure,Fusion,"mild,"
461386,Female,Yes,82,No,Lawyer,0.0,High,2.0,B,"vegetarian,",cultural,adventure,"Western,","warm,"
462751,Male,No,31,No,Healthcare,3.0,Low,9.0,D,local,"surfing,","leisure,","Eastern,","mild,"
459016,Female,No,18,No,Healthcare,0.0,Low,6.0,D,dishes,cultural,",","Chinese,","warm,"
461803,Female,No,33,No,Doctor,0.0,Low,4.0,D,dishes,"shopping,",",","Indian,","mild,"
459277,Male,Yes,38,No,Entertainment,0.0,Low,2.0,B,exotic,cultural,"leisure,","Chinese,","hot,"
461748,Male,No,27,Yes,Healthcare,1.0,Low,5.0,D,spicy,"hiking,",",","Indian,",cold
464768,Female,Yes,43,No,Engineer,9.0,Average,4.0,A,"cuisine,","diving,","business,",Fusion,"hot,"
460238,Female,No,36,Yes,Artist,9.0,Low,3.0,A,local,"shopping,","business,","Indian,","mild,"
459455,Female,Yes,79,Yes,Lawyer,1.0,Low,1.0,D,"vegetarian,",scuba,",","Eastern,","hot,"
464327,Female,Yes,50,Yes,Artist,9.0,Low,2.0,C,exotic,cultural,"business,","Indian,",cold
463696,Female,No,48,Yes,Marketing,0.0,Low,1.0,A,dishes,scuba,",",Middle,cold
460856,Male,Yes,42,Yes,Artist,0.0,Average,3.0,C,spicy,tours,",","Eastern,",cold
462601,Female,Yes,67,No,Lawyer,1.0,High,4.0,D,exotic,tours,adventure,Fusion,"hot,"
464515,Male,No,27,No,Healthcare,0.0,Low,4.0,D,"vegetarian,",cultural,adventure,"Indian,",cold
461901,Male,No,30,Yes,Artist,5.0,Low,4.0,C,"cuisine,","shopping,","leisure,","Indian,","warm,"
466677,Female,Yes,47,Yes,Entertainment,3.0,Average,3.0,A,"cuisine,",tours,",",Fusion,cold
467809,Male,Yes,46,Yes,Doctor,1.0,Average,2.0,C,dishes,cultural,adventure,"Indian,","warm,"
462313,Male,Yes,55,Yes,Artist,1.0,Average,2.0,C,"vegetarian,","surfing,","leisure,",Middle,"warm,"
461402,Female,No,32,Yes,Entertainment,1.0,Low,5.0,D,exotic,"diving,",",",Middle,"hot,"
460810,Female,Yes,89,No,Lawyer,1.0,High,2.0,D,"vegetarian,","diving,","leisure,","Eastern,",cold
459242,Male,Yes,65,Yes,Executive,0.0,Low,4.0,B,dishes,"hiking,","leisure,","Western,",cold
460801,Female,Yes,30,No,Entertainment,3.0,High,2.0,A,spicy,"surfing,",",","Indian,","mild,"
462306,Male,Yes,79,No,Lawyer,8.0,High,2.0,A,"seafood,","diving,","leisure,",Fusion,"mild,"
463913,Male,No,36,Yes,Doctor,1.0,Low,1.0,A,spicy,cultural,adventure,"Eastern,","mild,"
465403,Female,No,27,No,Healthcare,9.0,Low,5.0,A,spicy,"hiking,",",",Fusion,"warm,"
463759,Male,Yes,53,Yes,Executive,9.0,High,4.0,C,local,tours,"business,",Fusion,cold
463685,Female,No,27,Yes,Healthcare,1.0,Low,5.0,B,dishes,tours,adventure,"Chinese,","hot,"
461224,Female,Yes,33,Yes,Doctor,8.0,High,2.0,D,"seafood,",cultural,"business,",Middle,cold
459504,Male,Yes,77,Yes,Lawyer,1.0,High,2.0,A,spicy,"diving,",",","Western,","hot,"
